あめあがり	after the rain
しおめ	junction line between two sea currents
くちざわり	(food that meets one's) taste
ぐんぜい	military forces
りふじん	unreasonable
ざいばつかいたい	dissolution of the zaibatsu (during the US occupation of Japan)
うでくび	wrist
だめん	control surface
ふかんぜんきょうそう	imperfect competition
じがん	merciful eye (of a Buddha or a bodhisattva watching humanity)
おしば	pressed leaves
アンダーウエア	underwear
フルーツパーラー	teahouse that sells fruit (or serves fruitcake, etc.)
ましら	monkey (esp. the Japanese macaque, Macaca fuscata)
けむい	smoky
らんげつ	seventh lunar month
きゃくぶ	leg
こうわん	capes and bays
マンガンだんかい	manganese nodule
きんかじゅんび	gold reserve
じょうじせい	paramagnetism
しつう	toothache
メンタリティー	mentality
いんぼ	final (part of Chinese syllable)
にっしょうき	the Japanese (rising sun) flag
なみうちぎわ	water's edge
たぼう	promising
さんやくそろいぶみ	ritual stomping in unison on the final day of a tournament
ごあく	the five sins (murder, theft, adultery, falsehood, and alcohol)
ざつにく	variety meat
ハンこく	khanate
おめし	summoning
くまどり	shading
びょうく	sick body
ラッカー	lacquer
きはちす	rose of Sharon (Hibiscus syriacus)
おこたる	to neglect
ふしょうじ	scandal
だくおん	syllable with a voiced consonant (in Japanese)
かんげんざい	reducing agent
くま	corner
シェード	sunshade
アークほうでん	arc discharge
ガゼットバッグ	gadget bag
はらこ	fish eggs
ぞくぞく	gathering
さいぼうばいよう	cell culture
さいばんちょう	presiding judge
トップギア	top gear
あらぎも	guts
フライきゅう	fly-weight (boxer)
こんがり	well-cooked
ぬっぺらぼう	smooth
とうさきゅうすう	arithmetic series
とくのうか	exemplary farmer
こころぞえ	advice
バルコン	balcony
なかま	companion
ほろぶ	to be ruined
がっしょうぐみ	triangular frame of a thatched roof
じゅんすいりせい	(Kantian) pure reason
かわら	dry riverbed
のきしのぶ	weeping fern (Lepisorus thunbergianus)
フライトレコーダー	flight recorder
じゅうよう	important
きりばな	cut flowers
ちょうこうそう	extreme height
しんかぶひきうけけん	pre-emptive right (to subscribe for new shares)
そせいひん	inferior goods
たかぞら	high altitude
きょうゆうけつごう	covalent bond
けいしん	weak earthquake
めっきゃく	extinguishment
ぶんるいがく	taxonomy
もうきのふぼく	unlikely event
ひらける	to open (e.g. one's robe)
かかい	poetry party
ないかくじょうほうちょうさしつ	Cabinet Information Research Office
さくばん	last night
ジャンバラヤ	jambalaya
ぼうちょうてい	tide embankment
されば	therefore
ぎょうかい	business world
ひょうほん	example
かろうじて	barely
よっかい	desire realm
しにがね	wasted money
たちさわぐ	to make a din
じんむけいき	Jimmu Boom (economic boom of the mid-1950s)
くごころ	poetic instinct
えいい	eagerly
ベビーパウダー	baby powder
じゃきょく	wickedness
ドーミトリー	dormitory
いすかのはし	(something) not coming together (as one had hoped or expected)
かんきょうアセスメント	environmental impact assessment
ピース	piece
こうさくいん	spy
ちからいっぱい	with all one's strength
しのびがたい	intolerable
モノコード	monochord
しょうがざけ	warm sake with grated ginger (effective against colds)
ひのみやぐら	fire lookout
ガリレイしきぼうえんきょう	Galilean telescope
シンセサイザー	synthesizer
ふくりん	ornamental border
わじん	you
はつふじ	gazing at Mount Fuji on New Year's day
こうじょうへいさ	factory closure
こばなし	anecdote
かさねる	to pile up
コンドル	condor (incl. other New World vultures of family Cathartidae)
くうしつ	vacant room
ふそろい	uneven
しゅっけ	entering the priesthood
みみづか	burial mound for severed ears
ようじょうけい	cladophyll
なんどき	when
ラブゲーム	love game (tennis, badminton)
せんりょうとうりょう	dose equivalent
ひろんりてき	illogical
けんしゅつ	detection
すきはら	empty stomach
ふていしゅうそ	general malaise
すずしげ	cool
バックマージン	back margin
れいとうぎょ	refrigerated fish
はなごけ	reindeer moss
ねがいぬし	applicant
しっかん	feel (of a material)
とど	adult striped mullet
ラット	rat (esp. laboratory or pet)
どんくさい	slow
かくさん	nucleic acid
れいきゃく	cooling
いんうつ	gloomy
ショットバー	shot bar
ボランタリズム	voluntarism
せいてんかん	sex change
ばばがれい	slime flounder (Microstomus achne)
つきもどす	to thrust back
たよう	busyness
のざわな	rape (Brassica rapa)
きぬさや	snow pea
りよく	greed
かんわきゅうだい	getting back to the subject at hand, ...
ちっそくし	death by suffocation
りょうて	both hands
ばんしゅう	barbarous custom
ろうする	to deafen
だかんけん	convertible banknotes
ふくだい	subtitle
かんビール	canned beer
けんえき	(one's) interests
どちゃく	indigenousness
じんいぶんるい	artificial classification
たのう	versatility
そえがき	accompanying note
りんしもく	Lepidoptera
グルーオン	gluon
やきすてる	to burn up
ダンガリー	dungaree (fabric)
えな	afterbirth
オーバーダビング	overdubbing
わらばい	straw ashes
コートドレス	coatdress
かおり	aroma
まつばがに	snow crab (Chionoecetes opilio)
このうえとも	from now on
ゆきしろ	snow water
かまくび	sickle-shaped neck (e.g. snake, praying mantis)
キャピタル	capital
ワットじ	watt hour
くせげ	kinky hair
たてぎょうじ	head referee
ねのひ	day of the Rat (esp. the first day of the Rat in the New Year)
わかれぎわ	at parting
げんしぐも	atomic cloud
エンパイア	empire
なかだるみ	slump
あがりもの	food offering
まずまず	tolerable
はつかねずみ	house mouse (Mus musculus)
へいかくきん	adductor muscle (of a bivalve)
しゅつじん	going into battle
しゅっこく	departure from a country
みやけ	house of an imperial prince
ぜつえん	glossitis
のうしゅく	concentration (e.g. of a solution)
らいげつ	next month
ぎょうがまえ	kanji "going" radical
ガンマアミノらくさん	gamma-aminobutyric acid (GABA)
かたみわけ	distribution of mementos
ボディービル	bodybuilding
こうしんこく	undeveloped country
アールデコ	art deco
ほごぼうえき	protective trade
ほっぺた	cheek
にんとく	natural virtue
てんかいっぴん	best article under heaven
なんじょう	soft ray (of a fin)
びぜんやき	Bizen ware (type of pottery)
りゅうか	sulfuration
てみずや	place for ritual cleansing of hands and mouth with water when visiting shrines
せいかいけん	control of the sea
かきん	scratch
しんちょう	around six o'clock AM
コストインフレーション	cost inflation
はいたてき	exclusive
はいじつせい	negative heliotropism
ていとうけん	mortgage
うきな	rumour (of a love affair)
えぞ	Emishi
いいなり	doing as one is told
マイコプラズマはいえん	mycoplasma pneumonia
じんばきゅう	Sagittarius (9th zodiacal sign)
みせいねんしゃ	minor
りゅうたい	rise and decline
ダブルはば	double width (of cloth; usu. 1.42 meters)
えくぼ	dimple
あんないじょ	information desk
さきのよ	previous existence
しんじょうりんり	ethics of conviction
トロールぎょせん	trawler
たげんほうていしき	hypercomplex equation
ぎょうせいしょぶん	administrative measures (disposition)
けさ	this morning
サイト	site (usu. website)
ろうへい	old soldier
リウマチ	rheumatism
バットジョイント	butt joint
あいきょうしょうばい	occupation where charm is necessary to succeed
すえおき	deferment (e.g. of savings)
かぶれる	to develop a rash or inflammation (e.g. in response to a skin irritant)
てんくう	sky
ぎまい	sister-in-law (spouse's younger sister or younger brother's wife)
ゆれうごく	to shake
こよい	this evening
しょくのうきゅう	salary based on work evaluation
ぎゃくてんそう	inversion layer
とくべつきゅうこう	limited express (train for which a limited-express ticket is required)
ちゅうごくちゃ	Chinese tea
ないふん	domestic discord
ていくう	low altitude
そうそくふり	strongly attached to each other
ゆうどう	guidance
ワンマンバス	bus without a conductor
したたか	tough
オークス	oaks
かわご	baskets wrapped in paper, bark or skin
だは	breaking down
おやご	(another's) parents
はいでんしょ	power (sub)station
でんしょう	electric signal bell (esp. at railway crossings)
くつずみ	shoe polish
リターンマッチ	return match (esp. boxing)
ないかくだいがくし	position at the imperial court in ancient China
きょうてん	sacred books
てんじくがく	gagaku of Indian origin
せつぞくし	conjunction
ウオータープルーフ	waterproof
ケージ	cage
じんせいこうろ	journey of life
はんぎょく	half portion of noodles or fried rice
しゅうきょう	the pleasantness of autumn
ぎゃっこう	backward movement
いやがらせ	harassment
ほぜいちいき	bonded area (i.e. customs)
じせだい	next generation
どうぞくれつ	homologous series
いどうへいきん	moving average
さいじょう	funeral hall
ちょうこうそくどさつえい	high-speed photography
かいてんずし	conveyor belt sushi
チン	ching (Thai finger cymbals)
るりはた	gold-ribbon grouper (species of fish, Aulacocephalus temmincki)
なべもの	stew
きゃっかしょうこ	look carefully where your own footsteps fall
アドマン	ad man
さしでぐち	uncalled-for remark
あきなす	autumn eggplant
れきし	death by being run over
きんらん	gold brocade
そらに	accidental resemblance
もとごめじゅう	breechloader
さきどなり	next door but one
ありがたい	grateful
やちょく	night duty
かんじょ	gentle and quiet
かど	Pacific herring (Clupea pallasii)
めかけばら	illegitimate (e.g. born to a mistress)
ハラーム	haram
わくせい	planet
カフリンクス	cuff links
すまい	sumo wrestling
しばくさ	lawn
みずこ	aborted, stillborn or miscarried foetus (fetus)
